5;industrial_complex;2854.00;10.90;1155.00;0.85;0
5;supply_node;2851.00;10.85;1157.00;4.98;0
5;air_base;2854.00;10.50;1175.00;5.08;0
5;naval_base;2837.00;9.70;1137.00;-0.70;1607
5;fuel_silo;2864.00;10.50;1151.00;6.19;0
5;rocket_site;2859.00;10.28;1177.00;0.41;0
5;floating_harbor;2739.00;9.50;1174.00;1.20;1692
6;arms_factory;2917.00;10.50;1149.00;6.12;0
6;arms_factory;2908.00;10.30;1145.00;3.96;0
6;arms_factory;2904.00;10.98;1133.00;1.80;0
6;arms_factory;2916.00;10.23;1144.00;4.46;0
6;arms_factory;2902.00;11.15;1132.00;6.03;0
6;arms_factory;2921.00;10.50;1149.00;2.41;0
6;industrial_complex;2909.00;10.30;1141.00;0.25;0
6;industrial_complex;2920.00;10.50;1148.00;1.45;0
6;industrial_complex;2919.00;10.30;1144.00;4.47;0
6;industrial_complex;2922.00;10.30;1147.00;0.85;0
6;industrial_complex;2908.00;10.30;1144.00;3.52;0
6;industrial_complex;2912.00;10.30;1141.00;5.08;0
6;supply_node;2916.00;10.30;1139.00;4.21;0
6;air_base;2929.00;10.20;1140.00;5.58;0
6;naval_base;2918.00;9.70;1129.00;0.52;1483
6;fuel_silo;2934.00;10.20;1137.00;0.41;0
6;rocket_site;2921.00;10.25;1140.00;4.63;0
6;floating_harbor;3011.00;9.50;1131.00;-1.58;1693
7;arms_factory;2923.00;10.30;1124.00;1.80;0
7;arms_factory;2912.00;11.23;1123.00;4.46;0
7;arms_factory;2909.00;11.15;1118.00;6.03;0
7;arms_factory;2915.00;11.28;1117.00;2.41;0
7;arms_factory;2916.00;11.20;1116.00;0.25;0
7;arms_factory;2926.00;10.30;1123.00;1.45;0
7;industrial_complex;2930.00;10.30;1122.00;4.47;0
7;industrial_complex;2925.00;10.25;1117.00;0.85;0
7;industrial_complex;2930.00;10.20;1116.00;3.52;0
7;industrial_complex;2907.00;10.93;1116.00;5.08;0
7;industrial_complex;2913.00;11.20;1123.00;2.92;0
7;industrial_complex;2918.00;10.98;1122.00;5.58;0
7;supply_node;2919.00;10.90;1119.00;2.34;0
7;air_base;2917.00;11.00;1116.00;4.98;0
7;naval_base;2934.00;9.70;1128.00;-3.87;1483
7;fuel_silo;2909.00;11.00;1116.00;4.63;0
7;rocket_site;2919.00;10.93;1122.00;5.14;0
7;floating_harbor;3011.00;9.50;1131.00;-1.55;1691
8;arms_factory;2958.00;11.10;1174.00;6.03;0
8;arms_factory;2961.00;10.30;1159.00;2.41;0
8;arms_factory;2964.00;10.20;1188.00;0.25;0
8;arms_factory;2961.00;10.73;1168.00;1.45;0
8;arms_factory;2953.00;10.20;1195.00;4.47;0
8;arms_factory;2944.00;10.50;1177.00;0.85;0
8;industrial_complex;2986.00;10.20;1162.00;3.52;0
8;industrial_complex;2986.00;10.30;1187.00;5.08;0
8;industrial_complex;2943.00;11.00;1171.00;2.92;0
8;industrial_complex;2955.00;10.20;1199.00;5.58;0
8;industrial_complex;2971.00;10.30;1176.00;1.96;0
8;industrial_complex;2953.00;10.78;1165.00;4.98;0
8;supply_node;2965.00;10.50;1179.00;3.04;0
8;air_base;2972.00;10.30;1170.00;4.03;0
8;naval_base;2979.00;9.70;1200.00;-3.81;1591
8;fuel_silo;2954.00;11.20;1173.00;5.14;0
8;rocket_site;2950.00;10.60;1182.00;4.54;0
8;floating_harbor;2991.84;9.50;1150.94;-2.38;1694
9;arms_factory;2953.00;10.25;1142.00;0.25;0
9;arms_factory;2958.00;9.70;1133.00;1.45;0
9;arms_factory;2944.00;9.90;1135.00;4.47;0
9;arms_factory;2975.00;10.15;1148.00;0.85;0
9;arms_factory;2946.00;10.20;1149.00;3.52;0
9;arms_factory;2974.00;10.20;1149.00;5.08;0
9;industrial_complex;2959.00;9.70;1132.00;2.92;0
9;industrial_complex;2962.00;9.70;1134.00;5.58;0
9;industrial_complex;2958.00;10.30;1154.00;1.96;0
9;industrial_complex;2938.00;10.30;1149.00;4.98;0
9;industrial_complex;2967.00;9.85;1149.00;6.19;0
9;industrial_complex;2946.00;10.20;1145.00;4.03;0
9;supply_node;2952.00;10.20;1147.00;2.27;0
9;air_base;2950.00;10.30;1154.00;1.97;0
9;naval_base;2971.00;9.50;1144.00;1.11;1483
9;fuel_silo;2943.00;10.25;1154.00;4.54;0
9;rocket_site;2962.00;10.25;1150.00;2.48;0
9;floating_harbor;2972.26;9.50;1136.87;-2.03;431
10;arms_factory;2883.00;10.00;1088.00;4.47;0
10;arms_factory;2884.00;9.70;1090.00;0.85;0
10;arms_factory;2883.00;9.85;1089.00;3.52;0
10;arms_factory;2882.00;9.93;1088.00;5.08;0
10;arms_factory;2882.00;9.70;1090.00;2.92;0
10;arms_factory;2882.00;9.85;1089.00;5.58;0
10;industrial_complex;2882.00;9.85;1089.00;1.96;0
10;industrial_complex;2881.00;9.70;1090.00;4.98;0
10;industrial_complex;2881.00;9.78;1089.00;6.19;0
10;industrial_complex;2881.00;9.78;1089.00;4.03;0
10;industrial_complex;2880.00;9.70;1090.00;0.41;0
10;industrial_complex;2880.00;9.70;1090.00;1.97;0
10;supply_node;2882.00;9.78;1087.00;0.41;0
10;air_base;2886.00;9.70;1089.00;2.47;0
10;naval_base;2877.00;9.50;1086.00;-3.14;1255
10;fuel_silo;2885.00;9.78;1089.00;2.48;0
10;rocket_site;2884.00;9.85;1089.00;2.98;0
10;floating_harbor;2882.00;9.50;1095.00;0.00;830
11;arms_factory;2952.00;10.20;1109.00;3.52;0
11;arms_factory;2985.00;9.82;1118.00;5.08;0
11;arms_factory;2952.00;9.70;1127.00;2.92;0
11;arms_factory;2944.00;10.30;1118.00;5.58;0
11;arms_factory;2960.00;10.25;1111.00;1.96;0
11;arms_factory;2952.00;10.30;1117.00;4.98;0
11;industrial_complex;2945.00;9.70;1126.00;6.19;0
11;industrial_complex;2954.00;10.53;1119.00;4.03;0
11;industrial_complex;2979.00;9.85;1124.00;0.41;0
11;industrial_complex;2963.00;10.35;1118.00;1.97;0
11;industrial_complex;2966.00;9.90;1108.00;4.63;0
11;industrial_complex;2982.00;9.82;1115.00;2.47;0
11;supply_node;2960.00;10.45;1117.00;5.93;0
11;air_base;2986.00;9.70;1117.00;0.41;0
11;naval_base;2954.00;9.50;1125.00;-3.93;1483
11;fuel_silo;2962.00;10.03;1124.00;2.98;0
11;rocket_site;2955.00;10.20;1108.00;0.92;0
11;floating_harbor;2972.95;9.50;1129.95;-0.79;1690
12;arms_factory;2931.00;10.20;1103.00;2.92;0
12;arms_factory;2939.00;9.70;1092.00;5.58;0
12;arms_factory;2928.00;10.30;1107.00;1.96;0
12;arms_factory;2907.00;10.20;1105.00;4.98;0
12;arms_factory;2908.00;9.70;1096.00;6.19;0
12;arms_factory;2935.00;10.20;1110.00;4.03;0
12;industrial_complex;2917.00;10.32;1107.00;0.41;0
12;industrial_complex;2920.00;10.20;1104.00;1.97;0
12;industrial_complex;2945.00;9.70;1094.00;4.63;0
12;industrial_complex;2924.00;10.28;1110.00;2.47;0
12;industrial_complex;2911.00;10.20;1106.00;5.14;0
12;industrial_complex;2906.00;9.85;1097.00;0.41;0
12;supply_node;2927.00;10.20;1101.00;5.16;0
12;air_base;2934.00;10.30;1108.00;0.92;0
12;naval_base;2944.00;9.70;1091.00;0.00;1255
12;fuel_silo;2901.00;10.15;1098.00;0.92;0
12;rocket_site;2932.00;10.25;1110.00;6.25;0
12;floating_harbor;2927.00;9.50;1087.00;-3.14;466
13;arms_factory;2913.00;10.60;1217.00;1.96;0
13;arms_factory;2941.00;9.70;1211.00;4.98;0
13;arms_factory;2922.00;10.30;1206.00;6.19;0
13;arms_factory;2933.00;9.85;1231.00;4.03;0
13;arms_factory;2922.00;10.30;1227.00;0.41;0
13;arms_factory;2930.00;10.20;1221.00;1.97;0
13;industrial_complex;2919.00;10.30;1218.00;4.63;0
13;industrial_complex;2927.00;10.20;1213.00;2.47;0
13;industrial_complex;2907.00;10.23;1238.00;5.14;0
13;industrial_complex;2909.00;10.20;1233.00;0.41;0
13;industrial_complex;2936.00;10.10;1225.00;4.54;0
13;industrial_complex;2934.00;10.20;1222.00;0.92;0
13;supply_node;2923.00;10.30;1223.00;3.29;0
13;air_base;2920.00;10.30;1211.00;5.14;0
13;naval_base;2921.00;9.70;1239.00;-4.64;1591
13;fuel_silo;2932.00;10.20;1217.00;6.25;0
13;rocket_site;2906.00;10.30;1237.00;5.65;0
13;floating_harbor;2943.98;9.50;1224.50;-1.50;1695
14;arms_factory;2865.00;11.93;1268.00;6.19;0
14;arms_factory;2903.00;10.20;1277.00;4.03;0
14;arms_factory;2872.00;12.65;1269.00;0.41;0
14;arms_factory;2907.00;10.20;1278.00;1.97;0
14;arms_factory;2868.00;12.25;1280.00;4.63;0
14;arms_factory;2905.00;10.20;1271.00;2.47;0
14;industrial_complex;2876.00;11.82;1281.00;5.14;0
14;industrial_complex;2903.00;10.25;1282.00;0.41;0
14;industrial_complex;2885.00;10.90;1282.00;4.54;0
14;industrial_complex;2852.00;12.80;1284.00;0.92;0
14;industrial_complex;2888.00;12.30;1240.00;2.48;0
14;industrial_complex;2867.00;11.75;1285.00;5.14;0
14;supply_node;2886.00;11.55;1262.00;3.99;0
14;air_base;2918.00;9.78;1244.00;4.19;0
14;naval_base;2901.00;9.70;1287.00;-4.40;1562
14;fuel_silo;2871.00;12.40;1249.00;5.65;0
14;rocket_site;2908.00;10.20;1261.00;4.70;0
14;floating_harbor;2920.66;9.50;1273.14;-1.26;281
15;arms_factory;2863.00;10.35;1338.00;0.41;0
15;arms_factory;2846.00;11.55;1327.00;1.97;0
15;arms_factory;2843.00;11.50;1331.00;4.63;0
15;arms_factory;2849.00;13.57;1307.00;2.47;0
15;arms_factory;2863.00;12.05;1296.00;5.14;0
15;arms_factory;2860.00;12.55;1300.00;0.41;0
15;industrial_complex;2846.00;13.62;1314.00;4.54;0
15;industrial_complex;2866.00;10.80;1317.00;0.92;0
15;industrial_complex;2841.00;14.43;1308.00;2.48;0
15;industrial_complex;2831.00;12.90;1337.00;5.14;0
15;industrial_complex;2849.00;10.88;1341.00;2.98;0
15;industrial_complex;2857.00;10.75;1329.00;4.19;0
15;supply_node;2852.00;12.18;1318.00;2.12;0
15;air_base;2875.00;11.10;1294.00;3.59;0
15;naval_base;2854.00;9.70;1355.00;-3.61;1553
15;fuel_silo;2835.00;15.00;1310.00;4.70;0
15;rocket_site;2847.00;10.95;1344.00;4.10;0
15;floating_harbor;2884.69;9.50;1307.94;-1.87;1724
16;arms_factory;2815.00;13.57;1289.00;4.63;0
16;arms_factory;2826.00;13.55;1287.00;2.47;0
16;arms_factory;2823.00;14.55;1299.00;5.14;0
16;arms_factory;2819.00;13.12;1308.00;0.41;0
16;arms_factory;2818.00;10.40;1275.00;4.54;0
16;arms_factory;2834.00;11.30;1280.00;0.92;0
16;industrial_complex;2827.00;14.20;1291.00;2.48;0
16;industrial_complex;2835.00;12.85;1289.00;5.14;0
16;industrial_complex;2800.00;9.70;1295.00;2.98;0
16;industrial_complex;2834.00;10.80;1272.00;4.19;0
16;industrial_complex;2828.00;10.90;1278.00;0.92;0
16;industrial_complex;2808.00;11.53;1283.00;3.59;0
16;supply_node;2820.00;13.15;1287.00;1.36;0
16;air_base;2835.00;13.53;1292.00;2.64;0
16;naval_base;2796.00;9.50;1284.00;-1.25;1304
16;fuel_silo;2813.00;12.75;1284.00;4.10;0
16;rocket_site;2814.00;14.40;1293.00;3.15;0
16;floating_harbor;2782.00;9.50;1257.00;-3.93;464
17;arms_factory;2816.00;11.98;1359.00;5.14;0
17;arms_factory;2793.00;12.28;1360.00;0.41;0
17;arms_factory;2833.00;11.62;1358.00;4.54;0
17;arms_factory;2812.00;12.03;1359.00;0.92;0
17;arms_factory;2832.00;13.45;1348.00;2.48;0
17;arms_factory;2828.00;11.90;1358.00;5.14;0
17;industrial_complex;2808.00;12.30;1359.00;2.98;0
17;industrial_complex;2828.00;13.60;1348.00;4.19;0
17;industrial_complex;2835.00;12.90;1349.00;0.92;0
17;industrial_complex;2816.00;13.88;1347.00;3.59;0
17;industrial_complex;2824.00;13.78;1348.00;6.25;0
17;industrial_complex;2831.00;13.40;1349.00;2.64;0
17;supply_node;2817.00;13.05;1354.00;0.59;0
17;air_base;2820.00;13.70;1348.00;2.04;0
17;naval_base;2850.00;9.70;1358.00;-3.23;1553
17;fuel_silo;2835.00;13.30;1346.00;3.15;0
17;rocket_site;2836.00;11.25;1359.00;1.09;0
17;floating_harbor;2818.63;9.50;1371.97;-0.09;1697
18;arms_factory;2833.00;11.00;1247.00;4.54;0
18;arms_factory;2834.00;10.88;1237.00;0.92;0
18;arms_factory;2829.00;10.38;1257.00;2.48;0
18;arms_factory;2826.00;10.90;1251.00;5.14;0
18;arms_factory;2866.00;11.50;1240.00;2.98;0
18;arms_factory;2841.00;11.90;1262.00;4.19;0
18;industrial_complex;2818.00;9.70;1250.00;0.92;0
18;industrial_complex;2836.00;10.70;1239.00;3.59;0
18;industrial_complex;2870.00;10.85;1227.00;6.25;0
18;industrial_complex;2821.00;9.90;1254.00;2.64;0
18;industrial_complex;2824.00;10.90;1243.00;5.65;0
18;industrial_complex;2828.00;10.95;1233.00;2.04;0
18;supply_node;2842.00;10.50;1245.00;5.01;0
18;air_base;2866.00;11.88;1246.00;2.54;0
18;naval_base;2815.00;9.50;1250.00;-1.49;1304
18;fuel_silo;2856.00;13.78;1261.00;1.09;0
18;rocket_site;2871.00;11.50;1238.00;1.59;0
18;floating_harbor;2811.02;9.50;1242.42;-4.63;1715
19;arms_factory;2754.00;9.70;1268.00;2.48;0
19;arms_factory;2761.00;10.10;1273.00;5.14;0
19;arms_factory;2761.00;10.05;1272.00;2.98;0
19;arms_factory;2761.00;10.05;1272.00;4.19;0
19;arms_factory;2760.00;10.00;1271.00;0.92;0
19;arms_factory;2764.00;9.78;1278.00;3.59;0
19;industrial_complex;2761.00;9.78;1277.00;6.25;0
19;industrial_complex;2760.00;9.70;1276.00;2.64;0
19;industrial_complex;2758.00;10.00;1268.00;5.65;0
19;industrial_complex;2758.00;9.93;1267.00;2.04;0
19;industrial_complex;2758.00;9.93;1267.00;4.70;0
19;industrial_complex;2765.00;9.70;1272.00;2.54;0
19;supply_node;2759.00;10.05;1270.00;5.70;0
19;air_base;2758.00;9.70;1272.00;0.48;0
19;naval_base;2767.00;9.70;1275.00;1.57;1304
19;fuel_silo;2755.00;9.78;1268.00;1.59;0
19;rocket_site;2763.00;10.00;1273.00;0.99;0
19;floating_harbor;2751.05;9.50;1277.95;0.79;813
20;arms_factory;2767.00;9.78;1230.00;2.98;0
20;arms_factory;2764.00;10.15;1226.00;4.19;0
20;arms_factory;2764.00;9.85;1231.00;0.92;0
20;arms_factory;2773.00;9.70;1223.00;3.59;0
20;arms_factory;2762.00;10.00;1228.00;6.25;0
